id,product_id,date,quantity_sold,revenue
748,f4,2025-09-14,7,1393.0
749,f5,2025-09-14,7,693.0
750,f6,2025-09-14,6,1074.0
751,v1,2025-09-14,11,979.0
752,v2,2025-09-14,14,686.0
753,v3,2025-09-14,7,553.0
754,v4,2025-09-14,13,507.0
755,v5,2025-09-14,7,1043.0
756,v6,2025-09-14,12,348.0
757,d1,2025-09-14,9,621.0
758,d2,2025-09-14,6,1494.0
759,d3,2025-09-14,6,1074.0
760,d4,2025-09-14,11,1089.0
761,d5,2025-09-14,8,1992.0
762,b1,2025-09-14,9,1791.0
763,b2,2025-09-14,10,2490.0
764,b3,2025-09-14,10,1990.0
765,b4,2025-09-14,4,2396.0
766,b5,2025-09-14,10,2990.0
767,bv1,2025-09-14,9,1341.0
768,bv2,2025-09-14,8,1992.0
769,bv3,2025-09-14,10,1990.0
770,bv4,2025-09-14,6,2094.0
771,s1,2025-09-14,7,2793.0
772,s2,2025-09-14,11,2739.0
773,s3,2025-09-14,7,693.0
774,s4,2025-09-14,8,2392.0
775,s5,2025-09-14,11,2189.0
776,f1,2025-09-15,4,996.0
777,f2,2025-09-15,3,147.0
778,f3,2025-09-15,4,596.0
779,f4,2025-09-15,5,995.0
780,f5,2025-09-15,4,396.0
781,f6,2025-09-15,4,716.0
782,v1,2025-09-15,5,445.0
783,v2,2025-09-15,7,343.0
784,v3,2025-09-15,5,395.0
785,v4,2025-09-15,8,312.0
786,v5,2025-09-15,4,596.0
787,v6,2025-09-15,7,203.0
788,d1,2025-09-15,7,483.0
789,d2,2025-09-15,3,747.0
790,d3,2025-09-15,5,895.0
791,d4,2025-09-15,5,495.0
792,d5,2025-09-15,3,747.0
793,b1,2025-09-15,4,796.0
794,b2,2025-09-15,4,996.0
795,b3,2025-09-15,5,995.0
796,b4,2025-09-15,3,1797.0
797,b5,2025-09-15,4,1196.0
798,bv1,2025-09-15,7,1043.0
799,bv2,2025-09-15,5,1245.0
800,bv3,2025-09-15,5,995.0
801,bv4,2025-09-15,4,1396.0
802,s1,2025-09-15,3,1197.0
803,s2,2025-09-15,4,996.0
804,s3,2025-09-15,5,495.0
805,s4,2025-09-15,3,897.0
806,s5,2025-09-15,4,796.0
807,f1,2025-09-16,6,1494.0
808,f2,2025-09-16,5,245.0
809,f3,2025-09-16,6,894.0
810,f4,2025-09-16,7,1393.0
811,f5,2025-09-16,4,396.0
812,f6,2025-09-16,3,537.0
813,v1,2025-09-16,6,534.0
814,v2,2025-09-16,5,245.0
815,v3,2025-09-16,6,474.0
816,v4,2025-09-16,7,273.0
817,v5,2025-09-16,5,745.0
818,v6,2025-09-16,5,145.0
819,d1,2025-09-16,5,345.0
820,d2,2025-09-16,5,1245.0
821,d3,2025-09-16,3,537.0
822,d4,2025-09-16,6,594.0
823,d5,2025-09-16,5,1245.0
824,b1,2025-09-16,5,995.0
825,b2,2025-09-16,5,1245.0
826,b3,2025-09-16,4,796.0
827,b4,2025-09-16,3,1797.0
828,b5,2025-09-16,5,1495.0
829,bv1,2025-09-16,5,745.0
830,bv2,2025-09-16,6,1494.0
831,bv3,2025-09-16,4,796.0
832,bv4,2025-09-16,4,1396.0
833,s1,2025-09-16,3,1197.0
834,s2,2025-09-16,5,1245.0
835,s3,2025-09-16,5,495.0
836,s4,2025-09-16,5,1495.0
837,s5,2025-09-16,5,995.0
838,f1,2025-09-17,6,1494.0
839,f2,2025-09-17,7,343.0
840,f3,2025-09-17,5,745.0
841,f4,2025-09-17,5,995.0
842,f5,2025-09-17,7,693.0
843,f6,2025-09-17,4,716.0
844,v1,2025-09-17,5,445.0
845,v2,2025-09-17,9,441.0
846,v3,2025-09-17,5,395.0
847,v4,2025-09-17,6,234.0
848,v5,2025-09-17,5,745.0
849,v6,2025-09-17,9,261.0
850,d1,2025-09-17,5,345.0
851,d2,2025-09-17,5,1245.0
852,d3,2025-09-17,4,716.0
853,d4,2025-09-17,6,594.0
854,d5,2025-09-17,4,996.0
855,b1,2025-09-17,6,1194.0
856,b2,2025-09-17,5,1245.0
857,b3,2025-09-17,7,1393.0
858,b4,2025-09-17,3,1797.0
859,b5,2025-09-17,4,1196.0
860,bv1,2025-09-17,6,894.0
861,bv2,2025-09-17,6,1494.0
862,bv3,2025-09-17,6,1194.0
863,bv4,2025-09-17,4,1396.0
864,s1,2025-09-17,5,1995.0
865,s2,2025-09-17,6,1494.0
866,s3,2025-09-17,5,495.0
867,s4,2025-09-17,4,1196.0
868,s5,2025-09-17,5,995.0
869,f1,2025-09-18,5,1245.0
870,f2,2025-09-18,7,343.0
871,f3,2025-09-18,5,745.0
872,f4,2025-09-18,6,1194.0
873,f5,2025-09-18,9,891.0
874,f6,2025-09-18,5,895.0
875,v1,2025-09-18,8,712.0
876,v2,2025-09-18,11,539.0
877,v3,2025-09-18,7,553.0
878,v4,2025-09-18,9,351.0
879,v5,2025-09-18,6,894.0
880,v6,2025-09-18,7,203.0
881,d1,2025-09-18,8,552.0
882,d2,2025-09-18,6,1494.0
883,d3,2025-09-18,7,1253.0
884,d4,2025-09-18,7,693.0
885,d5,2025-09-18,5,1245.0
886,b1,2025-09-18,9,1791.0
887,b2,2025-09-18,8,1992.0
888,b3,2025-09-18,7,1393.0
889,b4,2025-09-18,3,1797.0
890,b5,2025-09-18,4,1196.0
891,bv1,2025-09-18,8,1192.0
892,bv2,2025-09-18,9,2241.0
893,bv3,2025-09-18,8,1592.0
894,bv4,2025-09-18,8,2792.0
895,s1,2025-09-18,4,1596.0
896,s2,2025-09-18,6,1494.0
897,s3,2025-09-18,8,792.0
898,s4,2025-09-18,4,1196.0
899,s5,2025-09-18,6,1194.0
900,f1,2025-09-19,7,1743.0
901,f2,2025-09-19,7,343.0
902,f3,2025-09-19,7,1043.0
903,f4,2025-09-19,7,1393.0
904,f5,2025-09-19,9,891.0
905,f6,2025-09-19,4,716.0
906,v1,2025-09-19,6,534.0
907,v2,2025-09-19,10,490.0
908,v3,2025-09-19,5,395.0
909,v4,2025-09-19,10,390.0
910,v5,2025-09-19,5,745.0
911,v6,2025-09-19,10,290.0
912,d1,2025-09-19,8,552.0
913,d2,2025-09-19,9,2241.0
914,d3,2025-09-19,5,895.0
915,d4,2025-09-19,9,891.0
916,d5,2025-09-19,7,1743.0
917,b1,2025-09-19,7,1393.0
918,b2,2025-09-19,10,2490.0
919,b3,2025-09-19,7,1393.0
920,b4,2025-09-19,3,1797.0
921,b5,2025-09-19,7,2093.0
922,bv1,2025-09-19,11,1639.0
923,bv2,2025-09-19,10,2490.0
924,bv3,2025-09-19,6,1194.0
925,bv4,2025-09-19,9,3141.0
926,s1,2025-09-19,4,1596.0
927,s2,2025-09-19,6,1494.0
928,s3,2025-09-19,9,891.0
929,s4,2025-09-19,7,2093.0
930,s5,2025-09-19,6,1194.0
931,f1,2025-09-20,9,2241.0
932,f2,2025-09-20,9,441.0
933,f3,2025-09-20,11,1639.0
934,f4,2025-09-20,10,1990.0
935,f5,2025-09-20,10,990.0
936,f6,2025-09-20,7,1253.0
937,v1,2025-09-20,11,979.0
938,v2,2025-09-20,13,637.0
939,v3,2025-09-20,12,948.0
940,v4,2025-09-20,16,624.0
941,v5,2025-09-20,7,1043.0
942,v6,2025-09-20,9,261.0
943,d1,2025-09-20,11,759.0
944,d2,2025-09-20,11,2739.0
945,d3,2025-09-20,7,1253.0
946,d4,2025-09-20,12,1188.0
947,d5,2025-09-20,8,1992.0
948,b1,2025-09-20,8,1592.0
949,b2,2025-09-20,13,3237.0
950,b3,2025-09-20,7,1393.0
951,b4,2025-09-20,5,2995.0
952,b5,2025-09-20,6,1794.0
953,bv1,2025-09-20,10,1490.0
954,bv2,2025-09-20,10,2490.0
955,bv3,2025-09-20,7,1393.0
956,bv4,2025-09-20,8,2792.0
957,s1,2025-09-20,8,3192.0
958,s2,2025-09-20,8,1992.0
959,s3,2025-09-20,9,891.0
960,s4,2025-09-20,6,1794.0
961,s5,2025-09-20,8,1592.0
962,f1,2025-09-21,6,1494.0
963,f2,2025-09-21,8,392.0
964,f3,2025-09-21,9,1341.0
965,f4,2025-09-21,6,1194.0
966,f5,2025-09-21,12,1188.0
967,f6,2025-09-21,5,895.0
968,v1,2025-09-21,9,801.0
969,v2,2025-09-21,10,490.0
970,v3,2025-09-21,7,553.0
971,v4,2025-09-21,9,351.0
972,v5,2025-09-21,6,894.0
973,v6,2025-09-21,13,377.0
974,d1,2025-09-21,13,897.0
975,d2,2025-09-21,9,2241.0
976,d3,2025-09-21,9,1611.0
977,d4,2025-09-21,9,891.0
978,d5,2025-09-21,8,1992.0
979,b1,2025-09-21,9,1791.0
980,b2,2025-09-21,11,2739.0
981,b3,2025-09-21,8,1592.0
982,b4,2025-09-21,5,2995.0
983,b5,2025-09-21,9,2691.0
984,bv1,2025-09-21,11,1639.0
985,bv2,2025-09-21,11,2739.0
986,bv3,2025-09-21,10,1990.0
987,bv4,2025-09-21,8,2792.0
988,s1,2025-09-21,4,1596.0
989,s2,2025-09-21,9,2241.0
990,s3,2025-09-21,12,1188.0
991,s4,2025-09-21,8,2392.0
992,s5,2025-09-21,8,1592.0
993,f1,2025-09-22,5,1245.0
994,f2,2025-09-22,5,245.0
995,f3,2025-09-22,4,596.0
996,f4,2025-09-22,4,796.0
997,f5,2025-09-22,6,594.0
998,f6,2025-09-22,3,537.0
999,v1,2025-09-22,4,356.0
1000,v2,2025-09-22,4,196.0
1001,v3,2025-09-22,4,316.0
1002,v4,2025-09-22,6,234.0
1003,v5,2025-09-22,3,447.0
1004,v6,2025-09-22,5,145.0
1005,d1,2025-09-22,5,345.0
1006,d2,2025-09-22,5,1245.0
1007,d3,2025-09-22,3,537.0
1008,d4,2025-09-22,5,495.0
1009,d5,2025-09-22,5,1245.0
1010,b1,2025-09-22,4,796.0
1011,b2,2025-09-22,6,1494.0
1012,b3,2025-09-22,4,796.0
1013,b4,2025-09-22,3,1797.0
1014,b5,2025-09-22,3,897.0
1015,bv1,2025-09-22,6,894.0
1016,bv2,2025-09-22,4,996.0
1017,bv3,2025-09-22,3,597.0
1018,bv4,2025-09-22,6,2094.0
1019,s1,2025-09-22,4,1596.0
1020,s2,2025-09-22,4,996.0
1021,s3,2025-09-22,5,495.0
1022,s4,2025-09-22,3,897.0
1023,s5,2025-09-22,5,995.0
1024,f1,2025-09-23,6,1494.0
1025,f2,2025-09-23,4,196.0
1026,f3,2025-09-23,4,596.0
1027,f4,2025-09-23,6,1194.0
1028,f5,2025-09-23,5,495.0
1029,f6,2025-09-23,4,716.0
1030,v1,2025-09-23,6,534.0
1031,v2,2025-09-23,9,441.0
1032,v3,2025-09-23,5,395.0
1033,v4,2025-09-23,9,351.0
1034,v5,2025-09-23,3,447.0
1035,v6,2025-09-23,8,232.0
1036,d1,2025-09-23,5,345.0
1037,d2,2025-09-23,7,1743.0
1038,d3,2025-09-23,5,895.0
1039,d4,2025-09-23,8,792.0
1040,d5,2025-09-23,5,1245.0
1041,b1,2025-09-23,5,995.0
1042,b2,2025-09-23,5,1245.0
1043,b3,2025-09-23,5,995.0
1044,b4,2025-09-23,2,1198.0
1045,b5,2025-09-23,3,897.0
1046,bv1,2025-09-23,5,745.0
1047,bv2,2025-09-23,6,1494.0
1048,bv3,2025-09-23,4,796.0
1049,bv4,2025-09-23,5,1745.0
1050,s1,2025-09-23,3,1197.0
1051,s2,2025-09-23,4,996.0
1052,s3,2025-09-23,5,495.0
1053,s4,2025-09-23,5,1495.0
1054,s5,2025-09-23,7,1393.0
1055,f1,2025-09-24,4,996.0
1056,f2,2025-09-24,5,245.0
1057,f3,2025-09-24,5,745.0
1058,f4,2025-09-24,4,796.0
1059,f5,2025-09-24,8,792.0
1060,f6,2025-09-24,5,895.0
1061,v1,2025-09-24,5,445.0
1062,v2,2025-09-24,9,441.0
1063,v3,2025-09-24,7,553.0
1064,v4,2025-09-24,8,312.0
1065,v5,2025-09-24,6,894.0
1066,v6,2025-09-24,7,203.0
1067,d1,2025-09-24,7,483.0
1068,d2,2025-09-24,4,996.0
1069,d3,2025-09-24,5,895.0
1070,d4,2025-09-24,6,594.0
1071,d5,2025-09-24,4,996.0
1072,b1,2025-09-24,6,1194.0
1073,b2,2025-09-24,8,1992.0
1074,b3,2025-09-24,7,1393.0
1075,b4,2025-09-24,4,2396.0
1076,b5,2025-09-24,7,2093.0
1077,bv1,2025-09-24,8,1192.0
1078,bv2,2025-09-24,9,2241.0
1079,bv3,2025-09-24,4,796.0
1080,bv4,2025-09-24,7,2443.0
1081,s1,2025-09-24,3,1197.0
1082,s2,2025-09-24,8,1992.0
1083,s3,2025-09-24,5,495.0
1084,s4,2025-09-24,4,1196.0
1085,s5,2025-09-24,8,1592.0
1086,f1,2025-09-25,5,1245.0
1087,f2,2025-09-25,6,294.0
1088,f3,2025-09-25,7,1043.0
1089,f4,2025-09-25,6,1194.0
1090,f5,2025-09-25,9,891.0
1091,f6,2025-09-25,5,895.0
1092,v1,2025-09-25,7,623.0
1093,v2,2025-09-25,9,441.0
1094,v3,2025-09-25,5,395.0
1095,v4,2025-09-25,7,273.0
1096,v5,2025-09-25,7,1043.0
1097,v6,2025-09-25,10,290.0
1098,d1,2025-09-25,8,552.0
1099,d2,2025-09-25,8,1992.0
1100,d3,2025-09-25,6,1074.0
1101,d4,2025-09-25,10,990.0
1102,d5,2025-09-25,7,1743.0
1103,b1,2025-09-25,9,1791.0
1104,b2,2025-09-25,7,1743.0
1105,b3,2025-09-25,6,1194.0
1106,b4,2025-09-25,4,2396.0
1107,b5,2025-09-25,5,1495.0
1108,bv1,2025-09-25,9,1341.0
1109,bv2,2025-09-25,7,1743.0
1110,bv3,2025-09-25,4,796.0
1111,bv4,2025-09-25,7,2443.0
1112,s1,2025-09-25,4,1596.0
1113,s2,2025-09-25,8,1992.0
1114,s3,2025-09-25,6,594.0
1115,s4,2025-09-25,7,2093.0
1116,s5,2025-09-25,6,1194.0
1117,f1,2025-09-26,7,1743.0
1118,f2,2025-09-26,8,392.0
1119,f3,2025-09-26,8,1192.0
1120,f4,2025-09-26,8,1592.0
1121,f5,2025-09-26,7,693.0
1122,f6,2025-09-26,5,895.0
1123,v1,2025-09-26,9,801.0
1124,v2,2025-09-26,10,490.0
1125,v3,2025-09-26,8,632.0
1126,v4,2025-09-26,11,429.0
1127,v5,2025-09-26,7,1043.0
1128,v6,2025-09-26,8,232.0
1129,d1,2025-09-26,9,621.0
1130,d2,2025-09-26,6,1494.0
1131,d3,2025-09-26,8,1432.0
1132,d4,2025-09-26,10,990.0
1133,d5,2025-09-26,8,1992.0
1134,b1,2025-09-26,7,1393.0
1135,b2,2025-09-26,8,1992.0
1136,b3,2025-09-26,7,1393.0
1137,b4,2025-09-26,5,2995.0
1138,b5,2025-09-26,6,1794.0
1139,bv1,2025-09-26,8,1192.0
1140,bv2,2025-09-26,10,2490.0
1141,bv3,2025-09-26,6,1194.0
1142,bv4,2025-09-26,8,2792.0
1143,s1,2025-09-26,5,1995.0
1144,s2,2025-09-26,9,2241.0
1145,s3,2025-09-26,7,693.0
1146,s4,2025-09-26,4,1196.0
1147,s5,2025-09-26,10,1990.0
1148,f1,2025-09-27,9,2241.0
1149,f2,2025-09-27,12,588.0
1150,f3,2025-09-27,9,1341.0
1151,f4,2025-09-27,11,2189.0
1152,f5,2025-09-27,13,1287.0
1153,f6,2025-09-27,8,1432.0
1154,v1,2025-09-27,11,979.0
1155,v2,2025-09-27,14,686.0
1156,v3,2025-09-27,8,632.0
1157,v4,2025-09-27,13,507.0
1158,v5,2025-09-27,6,894.0
1159,v6,2025-09-27,12,348.0
1160,d1,2025-09-27,9,621.0
1161,d2,2025-09-27,8,1992.0
1162,d3,2025-09-27,8,1432.0
1163,d4,2025-09-27,13,1287.0
1164,d5,2025-09-27,10,2490.0
1165,b1,2025-09-27,10,1990.0
1166,b2,2025-09-27,9,2241.0
1167,b3,2025-09-27,6,1194.0
1168,b4,2025-09-27,4,2396.0
1169,b5,2025-09-27,6,1794.0
1170,bv1,2025-09-27,13,1937.0
1171,bv2,2025-09-27,10,2490.0
1172,bv3,2025-09-27,9,1791.0
1173,bv4,2025-09-27,7,2443.0
1174,s1,2025-09-27,8,3192.0
1175,s2,2025-09-27,8,1992.0
1176,s3,2025-09-27,8,792.0
1177,s4,2025-09-27,10,2990.0
1178,s5,2025-09-27,10,1990.0
1179,f1,2025-09-28,9,2241.0
1180,f2,2025-09-28,7,343.0
1181,f3,2025-09-28,7,1043.0
1182,f4,2025-09-28,9,1791.0
1183,f5,2025-09-28,12,1188.0
1184,f6,2025-09-28,5,895.0
1185,v1,2025-09-28,9,801.0
1186,v2,2025-09-28,8,392.0
1187,v3,2025-09-28,11,869.0
1188,v4,2025-09-28,9,351.0
1189,v5,2025-09-28,7,1043.0
1190,v6,2025-09-28,13,377.0
1191,d1,2025-09-28,13,897.0
1192,d2,2025-09-28,8,1992.0
1193,d3,2025-09-28,10,1790.0
1194,d4,2025-09-28,8,792.0
1195,d5,2025-09-28,9,2241.0
1196,b1,2025-09-28,12,2388.0
1197,b2,2025-09-28,10,2490.0
1198,b3,2025-09-28,9,1791.0
1199,b4,2025-09-28,4,2396.0
1200,b5,2025-09-28,6,1794.0
1201,bv1,2025-09-28,10,1490.0
1202,bv2,2025-09-28,8,1992.0
1203,bv3,2025-09-28,7,1393.0
1204,bv4,2025-09-28,9,3141.0
1205,s1,2025-09-28,5,1995.0
1206,s2,2025-09-28,8,1992.0
1207,s3,2025-09-28,11,1089.0
1208,s4,2025-09-28,8,2392.0
1209,s5,2025-09-28,7,1393.0
1210,f1,2025-09-29,4,996.0
1211,f2,2025-09-29,4,196.0
1212,f3,2025-09-29,5,745.0
1213,f4,2025-09-29,6,1194.0
1214,f5,2025-09-29,4,396.0
1215,f6,2025-09-29,3,537.0
1216,v1,2025-09-29,6,534.0
1217,v2,2025-09-29,5,245.0
1218,v3,2025-09-29,6,474.0
1219,v4,2025-09-29,5,195.0
1220,v5,2025-09-29,4,596.0
1221,v6,2025-09-29,7,203.0
1222,d1,2025-09-29,6,414.0
1223,d2,2025-09-29,5,1245.0
1224,d3,2025-09-29,5,895.0
1225,d4,2025-09-29,6,594.0
1226,d5,2025-09-29,5,1245.0
1227,b1,2025-09-29,5,995.0
1228,b2,2025-09-29,7,1743.0
1229,b3,2025-09-29,5,995.0
1230,b4,2025-09-29,2,1198.0
1231,b5,2025-09-29,3,897.0
1232,bv1,2025-09-29,5,745.0
1233,bv2,2025-09-29,6,1494.0
1234,bv3,2025-09-29,3,597.0
1235,bv4,2025-09-29,4,1396.0
1236,s1,2025-09-29,3,1197.0
1237,s2,2025-09-29,4,996.0
1238,s3,2025-09-29,4,396.0
1239,s4,2025-09-29,5,1495.0
1240,s5,2025-09-29,5,995.0
1241,f1,2025-09-30,4,996.0
1242,f2,2025-09-30,6,294.0
1243,f3,2025-09-30,5,745.0
1244,f4,2025-09-30,4,796.0
1245,f5,2025-09-30,5,495.0
1246,f6,2025-09-30,4,716.0
1247,v1,2025-09-30,7,623.0
1248,v2,2025-09-30,7,343.0
1249,v3,2025-09-30,5,395.0
1250,v4,2025-09-30,7,273.0
1251,v5,2025-09-30,3,447.0
1252,v6,2025-09-30,8,232.0
1253,d1,2025-09-30,7,483.0
1254,d2,2025-09-30,4,996.0
1255,d3,2025-09-30,5,895.0
1256,d4,2025-09-30,6,594.0
1257,d5,2025-09-30,4,996.0
1258,b1,2025-09-30,5,995.0
1259,b2,2025-09-30,5,1245.0
1260,b3,2025-09-30,5,995.0
1261,b4,2025-09-30,4,2396.0
1262,b5,2025-09-30,6,1794.0
1263,bv1,2025-09-30,5,745.0
1264,bv2,2025-09-30,7,1743.0
1265,bv3,2025-09-30,5,995.0
1266,bv4,2025-09-30,5,1745.0
1267,s1,2025-09-30,3,1197.0
1268,s2,2025-09-30,7,1743.0
1269,s3,2025-09-30,6,594.0
1270,s4,2025-09-30,4,1196.0
1271,s5,2025-09-30,5,995.0
1272,f1,2025-10-01,5,1245.0
1273,f2,2025-10-01,6,294.0
1274,f3,2025-10-01,6,894.0
1275,f4,2025-10-01,6,1194.0
1276,f5,2025-10-01,7,693.0
1277,f6,2025-10-01,4,716.0
1278,v1,2025-10-01,6,534.0
1279,v2,2025-10-01,8,392.0
1280,v3,2025-10-01,9,711.0
1281,v4,2025-10-01,8,312.0
1282,v5,2025-10-01,4,596.0
1283,v6,2025-10-01,6,174.0
1284,d1,2025-10-01,8,552.0
1285,d2,2025-10-01,8,1992.0
1286,d3,2025-10-01,6,1074.0
1287,d4,2025-10-01,10,990.0
1288,d5,2025-10-01,7,1743.0
1289,b1,2025-10-01,6,1194.0
1290,b2,2025-10-01,6,1494.0
1291,b3,2025-10-01,7,1393.0
1292,b4,2025-10-01,5,2995.0
1293,b5,2025-10-01,6,1794.0
1294,bv1,2025-10-01,5,745.0
1295,bv2,2025-10-01,7,1743.0
1296,bv3,2025-10-01,5,995.0
1297,bv4,2025-10-01,6,2094.0
1298,s1,2025-10-01,5,1995.0
1299,s2,2025-10-01,8,1992.0
1300,s3,2025-10-01,8,792.0
1301,s4,2025-10-01,4,1196.0
1302,s5,2025-10-01,7,1393.0
1303,f1,2025-10-02,4,996.0
1304,f2,2025-10-02,6,294.0
1305,f3,2025-10-02,7,1043.0
1306,f4,2025-10-02,8,1592.0
1307,f5,2025-10-02,9,891.0
1308,f6,2025-10-02,6,1074.0
1309,v1,2025-10-02,9,801.0
1310,v2,2025-10-02,8,392.0
1311,v3,2025-10-02,9,711.0
1312,v4,2025-10-02,11,429.0
1313,v5,2025-10-02,6,894.0
1314,v6,2025-10-02,10,290.0
1315,d1,2025-10-02,10,690.0
1316,d2,2025-10-02,8,1992.0
1317,d3,2025-10-02,8,1432.0
1318,d4,2025-10-02,11,1089.0
1319,d5,2025-10-02,7,1743.0
1320,b1,2025-10-02,8,1592.0
1321,b2,2025-10-02,10,2490.0
1322,b3,2025-10-02,7,1393.0
1323,b4,2025-10-02,5,2995.0
1324,b5,2025-10-02,7,2093.0
1325,bv1,2025-10-02,7,1043.0
1326,bv2,2025-10-02,5,1245.0
1327,bv3,2025-10-02,4,796.0
1328,bv4,2025-10-02,5,1745.0
1329,s1,2025-10-02,6,2394.0
1330,s2,2025-10-02,8,1992.0
1331,s3,2025-10-02,9,891.0
1332,s4,2025-10-02,6,1794.0
1333,s5,2025-10-02,8,1592.0
1334,f1,2025-10-03,5,1245.0
1335,f2,2025-10-03,9,441.0
1336,f3,2025-10-03,5,745.0
1337,f4,2025-10-03,6,1194.0
1338,f5,2025-10-03,8,792.0
1339,f6,2025-10-03,7,1253.0
1340,v1,2025-10-03,11,979.0
1341,v2,2025-10-03,11,539.0
1342,v3,2025-10-03,10,790.0
1343,v4,2025-10-03,9,351.0
1344,v5,2025-10-03,7,1043.0
1345,v6,2025-10-03,13,377.0
1346,d1,2025-10-03,12,828.0
1347,d2,2025-10-03,9,2241.0
1348,d3,2025-10-03,6,1074.0
1349,d4,2025-10-03,13,1287.0
1350,d5,2025-10-03,8,1992.0
1351,b1,2025-10-03,11,2189.0
1352,b2,2025-10-03,11,2739.0
1353,b3,2025-10-03,8,1592.0
1354,b4,2025-10-03,6,3594.0
1355,b5,2025-10-03,6,1794.0
1356,bv1,2025-10-03,5,745.0
1357,bv2,2025-10-03,6,1494.0
1358,bv3,2025-10-03,5,995.0
1359,bv4,2025-10-03,5,1745.0
1360,s1,2025-10-03,7,2793.0
1361,s2,2025-10-03,7,1743.0
1362,s3,2025-10-03,7,693.0
1363,s4,2025-10-03,6,1794.0
1364,s5,2025-10-03,10,1990.0
1365,f1,2025-10-04,6,1494.0
1366,f2,2025-10-04,7,343.0
1367,f3,2025-10-04,11,1639.0
1368,f4,2025-10-04,10,1990.0
1369,f5,2025-10-04,13,1287.0
1370,f6,2025-10-04,6,1074.0
1371,v1,2025-10-04,11,979.0
1372,v2,2025-10-04,13,637.0
1373,v3,2025-10-04,9,711.0
1374,v4,2025-10-04,11,429.0
1375,v5,2025-10-04,7,1043.0
1376,v6,2025-10-04,15,435.0
1377,d1,2025-10-04,13,897.0
1378,d2,2025-10-04,10,2490.0
1379,d3,2025-10-04,9,1611.0
1380,d4,2025-10-04,17,1683.0
1381,d5,2025-10-04,9,2241.0
1382,b1,2025-10-04,13,2587.0
1383,b2,2025-10-04,10,2490.0
1384,b3,2025-10-04,9,1791.0
1385,b4,2025-10-04,6,3594.0
1386,b5,2025-10-04,7,2093.0
1387,bv1,2025-10-04,10,1490.0
1388,bv2,2025-10-04,9,2241.0
1389,bv3,2025-10-04,6,1194.0
1390,bv4,2025-10-04,8,2792.0
1391,s1,2025-10-04,9,3591.0
1392,s2,2025-10-04,11,2739.0
1393,s3,2025-10-04,9,891.0
1394,s4,2025-10-04,9,2691.0
1395,s5,2025-10-04,11,2189.0
1396,f1,2025-10-05,6,1494.0
1397,f2,2025-10-05,6,294.0
1398,f3,2025-10-05,7,1043.0
1399,f4,2025-10-05,7,1393.0
1400,f5,2025-10-05,8,792.0
1401,f6,2025-10-05,6,1074.0
1402,v1,2025-10-05,13,1157.0
1403,v2,2025-10-05,10,490.0
1404,v3,2025-10-05,9,711.0
1405,v4,2025-10-05,11,429.0
1406,v5,2025-10-05,7,1043.0
1407,v6,2025-10-05,12,348.0
1408,d1,2025-10-05,8,552.0
1409,d2,2025-10-05,11,2739.0
1410,d3,2025-10-05,10,1790.0
1411,d4,2025-10-05,16,1584.0
1412,d5,2025-10-05,7,1743.0
1413,b1,2025-10-05,11,2189.0
1414,b2,2025-10-05,14,3486.0
1415,b3,2025-10-05,10,1990.0
1416,b4,2025-10-05,6,3594.0
1417,b5,2025-10-05,7,2093.0
1418,bv1,2025-10-05,9,1341.0
1419,bv2,2025-10-05,6,1494.0
1420,bv3,2025-10-05,6,1194.0
1421,bv4,2025-10-05,7,2443.0
1422,s1,2025-10-05,7,2793.0
1423,s2,2025-10-05,12,2988.0
1424,s3,2025-10-05,9,891.0
1425,s4,2025-10-05,9,2691.0
1426,s5,2025-10-05,12,2388.0
1427,f1,2025-10-06,3,747.0
1428,f2,2025-10-06,4,196.0
1429,f3,2025-10-06,3,447.0
1430,f4,2025-10-06,6,1194.0
1431,f5,2025-10-06,6,594.0
1432,f6,2025-10-06,4,716.0
1433,v1,2025-10-06,4,356.0
1434,v2,2025-10-06,8,392.0
1435,v3,2025-10-06,6,474.0
1436,v4,2025-10-06,8,312.0
1437,v5,2025-10-06,3,447.0
1438,v6,2025-10-06,5,145.0
1439,d1,2025-10-06,7,483.0
1440,d2,2025-10-06,5,1245.0
1441,d3,2025-10-06,5,895.0
1442,d4,2025-10-06,5,495.0
1443,d5,2025-10-06,4,996.0
1444,b1,2025-10-06,7,1393.0
1445,b2,2025-10-06,7,1743.0
1446,b3,2025-10-06,4,796.0
1447,b4,2025-10-06,3,1797.0
1448,b5,2025-10-06,3,897.0
1449,bv1,2025-10-06,5,745.0
1450,bv2,2025-10-06,4,996.0
1451,bv3,2025-10-06,4,796.0
1452,bv4,2025-10-06,3,1047.0
1453,s1,2025-10-06,5,1995.0
1454,s2,2025-10-06,7,1743.0
1455,s3,2025-10-06,7,693.0
1456,s4,2025-10-06,4,1196.0
1457,s5,2025-10-06,7,1393.0
1458,f1,2025-10-07,6,1494.0
1459,f2,2025-10-07,5,245.0
1460,f3,2025-10-07,5,745.0
1461,f4,2025-10-07,4,796.0
1462,f5,2025-10-07,5,495.0
1463,f6,2025-10-07,5,895.0
1464,v1,2025-10-07,7,623.0
1465,v2,2025-10-07,6,294.0
1466,v3,2025-10-07,6,474.0
1467,v4,2025-10-07,8,312.0
1468,v5,2025-10-07,5,745.0
1469,v6,2025-10-07,8,232.0
1470,d1,2025-10-07,5,345.0
1471,d2,2025-10-07,7,1743.0
